  ov15  [flt ]  0.4559 (bytes ba 6b e9 3e)
  ov16  [flt ]  -0.813 (bytes c5 20 50 bf)
  ov20  [flt ]  0 (bytes 00 00 00 00)
  ov21  [flt ]  0.1636 (bytes c2 86 27 3e)
  ov22  [flt ]  0.0862 (bytes a0 89 b0 3d)
  ov23  [flt ]  0.3693 (bytes e4 14 bd 3e)
  ov24  [flt ]  0.0688 (bytes 04 e7 8c 3d)
  ov25  [flt ]  -0.0909 (bytes c7 29 ba bd)
  ov26  [flt ]  0.346 (bytes e9 26 b1 3e)
  ovC1  [flt ]  98 (bytes 00 00 c4 42)
  ovC2  [flt ]  99 (bytes 00 00 c6 42)
  ovC3  [flt ]  99.8 (bytes 9a 99 c7 42)
  ovC4  [flt ]  100 (bytes 00 00 c8 42)
  ovC5  [flt ]  105 (bytes 00 00 d2 42)
  ovE0  [flt ]  0 (bytes 00 00 00 00)
  ovE1  [flt ]  2.008 (bytes 12 83 00 40)
  ovE2  [flt ]  -3.739 (bytes c7 4b 6f c0)
  ovE3  [flt ]  0.9683 (bytes 82 e2 77 3f)
  ovE4  [flt ]  0.0511 (bytes 3c 4e 51 3d)
  ovE5  [flt ]  2.519 (bytes 4c 37 21 40)
  ovE6  [flt ]  0.09398 (bytes 96 78 c0 3d)
  ovE7  [flt ]  0 (bytes 00 00 00 00)
  ovE8  [flt ]  0.19 (bytes 5c 8f 42 3e)
  ovE9  [flt ]  0.09478 (bytes 04 1c c2 3d)
  ovEa  [flt ]  -0.001368 (bytes 77 4e b3 ba)
  ovEb  [flt ]  2.82 (bytes e1 7a 34 40)
  ovEc  [flt ]  -0.02287 (bytes de 59 bb bc)
  ovEd  [flt ]  0 (bytes 00 00 00 00)
  ovEe  [flt ]  0.8612 (bytes 9a 77 5c 3f)
  ovEf  [flt ]  0.00774 (bytes d3 9f fd 3b)
  ovEg  [flt ]  -0.0151 (bytes fe 65 77 bc)
  ovEh  [flt ]  0.2694 (bytes cc ee 89 3e)
  ovEi  [flt ]  -0.07733 (bytes 31 5f 9e bd)
  ovEj  [flt ]  0 (bytes 00 00 00 00)
  ovEk  [flt ]  0.8794 (bytes 5c 20 61 3f)
  ovEl  [flt ]  0.1289 (bytes 5d fe 03 3e)
  ovEm  [flt ]  -0.5456 (bytes 71 ac 0b bf)
  ovEn  [flt ]  -0.0038 (bytes 6c 09 79 bb)
  ovEo  [flt ]  0 (bytes 00 00 00 00)
  ovEt  [flt ]  99 (bytes 00 00 c6 42)
  ovEy  [flt ]  95 (bytes 00 00 be 42)
  ovEz  [flt ]  100 (bytes 00 00 c8 42)
  ovM1  [flt ]  98.9 (bytes cd cc c5 42)
  ovM2  [flt ]  99 (bytes 00 00 c6 42)
  ovM3  [flt ]  99.8 (bytes 9a 99 c7 42)
  ovM4  [flt ]  102.5 (bytes 00 00 cd 42)
  ovM5  [flt ]  110 (bytes 00 00 dc 42)
  ovPT  [flt ]  30 (bytes 00 00 f0 41)
  ovpt  [flt ]  30 (bytes 00 00 f0 41)
  pcIO  [hex_]  0 (bytes 00 00 00 00 00 00 00 00)
  pcRT  [hex_]  0 (bytes 00 00 00 00 00 00 00 00)
  pmDB  [ui32]  16711680 (bytes 00 ff 00 00)
  pmFC  [hex_]  0 (bytes 00 00)
  pmFL  [hex_]  0 (bytes 00 00)
  pmHC  [ui8 ]  3 (bytes 03)
  pmVC  [ui32]  65536 (bytes 00 01 00 00)
  rCPU  [ui32]  520355840 (bytes 1f 04 00 00)
  rCTL  [ui32]  0 (bytes 00 00 00 00)
  rLOW  [ui32]  3741450240 (bytes df 02 00 00)
  rRAM  [ui32]  1946419200 (bytes 74 04 00 00)
  rSOC  [ui32]  453181440 (bytes 1b 03 00 00)
  rVDF  [ui32]  620953600 (bytes 25 03 00 00)
  sDBI  [hex_]  4280274738 (bytes ff 1f cf 32 00 62 14)
  sEOC  [ui16]  1536 (bytes 06 00)
  uu00  [flt ]  0 (bytes 00 00 00 00)
  uuD0  [flt ]  99 (bytes 00 00 c6 42)
  uuNn  [flt ]  74 (bytes 00 00 94 42)
  uuP0  [flt ]  47 (bytes 00 00 3c 42)
  uuP1  [flt ]  45 (bytes 00 00 34 42)
  uuPB  [flt ]  55 (bytes 00 00 5c 42)
  uuPa  [flt ]  200 (bytes 00 00 48 43)
  uuPw  [flt ]  200 (bytes 00 00 48 43)
  uuPz  [flt ]  20.25 (bytes 00 00 a2 41)
  uuU0  [flt ]  38 (bytes 00 00 18 42)
  uuU1  [flt ]  38 (bytes 00 00 18 42)
  uuZ0  [flt ]  0 (bytes 00 00 00 00)
  uusn  [flt ]  0 (bytes 00 00 00 00)
  voD0  [flt ]  50.088356 (bytes 7a 5a 48 42)
  voP0  [flt ]  100 (bytes 00 00 c8 42)
  voTl  [flt ]  100 (bytes 00 00 c8 42)
  voTn  [flt ]  100 (bytes 00 00 c8 42)
  voTp  [flt ]  100 (bytes 00 00 c8 42)
  voU0  [flt ]  100 (bytes 00 00 c8 42)
  w000  [si32]  0 (bytes 00 00 00 00)
  w001  [si32]  0 (bytes 00 00 00 00)
  xDPE  [flt ]  1.8593308 (bytes 8d fe ed 3f)
  xPPT  [flt ]  65 (bytes 00 00 82 42)
  xUPT  [flt ]  30 (bytes 00 00 f0 41)
  zEAO  [hex_]  16968448 (bytes 01 02 eb 00 00 80 d0 41 60 87 14 01 00 00 00 00 d0 0e 01 ef ff ff ff ff a0 9d 06 f5 4b 71 66 cb)
  zES0  [hex_]  0 (bytes 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00)
  zSAa  [ui64]  (bytes 7d 72 07 01 a8 9d 00 00)
  zSAc  [ui32]  3277390080 (bytes c3 59 01 00)
  zSAi  [ui32]  0 (bytes 00 00 00 00)
  zSBa  [ui64]  (bytes 15 4c 48 0f 00 00 00 00)
  zSBc  [ui32]  3158769664 (bytes bc 47 00 00)
  zSBi  [si32]  -588840961 (bytes dc e6 ff ff)
  zSDa  [si64]  (bytes a4 97 9b d8 ff ff ff ff)
  zSDc  [ui32]  2640838912 (bytes 9d 68 01 00)
  zSEi  [ui64]  (bytes ae 0f 09 56 00 00 00 00)
  zSEj  [ui32]  0 (bytes 00 00 00 00)
  zSEm  [ch8*]  (bytes 72 6a 34 72 70 71 75 38 70 61 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00)
  zSEs  [ui32]  0 (bytes 00 00 00 00)
  zSEw  [ui64]  (bytes 6b 12 f4 0f 00 00 00 00)
  zSLa  [si64]  (bytes 23 a3 d8 4d 00 00 00 00)
  zSLc  [ui32]  2091319808 (bytes 7c a7 02 00)
  zSLi  [si32]  605618176 (bytes 24 19 00 00)
  zSPa  [ui64]  (bytes dc 86 bc 35 01 00 00 00)
  zSPc  [ui32]  1583022336 (bytes 5e 5b 01 00)
  zSPe  [ui32]  0 (bytes 00 00 00 00)
  zSPi  [ui32]  0 (bytes 00 00 00 00)
  zSPm  [ui32]  0 (bytes 00 00 00 00)
  zSPn  [ui32]  0 (bytes 00 00 00 00)
